,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
1777,105.3851893,278.1185782,65.06482062,78.86210628,0.013452126,0.061894891,19.1203632,6566,65,main0,41,4.05,348.71,SK0506_5_main0_41_mono.wav
1778,103.8344608,343.9890813,70.19584521,89.04721769,0.011428896,0.049536652,21.7934556,6566,65,main0,43,7.51,646.64,SK0506_5_main0_43_mono.wav
1779,83.56512618,312.3355246,62.84825255,76.35667522,0.015155521,0.05906645,15.4801089,6566,65,main0,45,5.27,454.31,SK0506_5_main0_45_mono.wav
1780,93.27918841,308.2268596,63.35941018,82.20750384,0.013772864,0.044897729,22.9305789,6566,65,main0,47,5.23,450.78,SK0506_5_main0_47_mono.wav
1781,96.0911184,332.1236049,64.654123,81.79119516,0.015362331,0.058985304,17.5055026,6566,65,main0,49,6.12,527.18,SK0506_5_main0_49_mono.wav
1782,113.7902182,520.5226799,62.8599995,76.23484901,0.015226005,0.072537409,17.162572,6566,65,main0,51,5.37,462.23,SK0506_5_main0_51_mono.wav
1783,101.4527912,271.8304039,64.42420981,80.67869066,0.011543885,0.052743506,21.2159375,6566,65,main0,53,3.95,340.01,SK0506_5_main0_53_mono.wav
1784,106.9187915,307.4764543,61.99051344,73.59631421,0.012927759,0.0467498,19.7402232,6566,65,main0,55,4.47,384.97,SK0506_5_main0_55_mono.wav
1785,102.6294675,322.5119072,63.86575646,78.25582177,0.013845629,0.061207723,19.2655837,6566,65,main0,57,5.24,450.95,SK0506_5_main0_57_mono.wav
1786,82.48465992,298.3311675,63.47813204,80.43384679,0.014111525,0.055003353,19.0476384,6566,65,main0,59,9.12,785.66,SK0506_5_main0_59_mono.wav
1787,110.0326319,280.9347269,69.35395297,78.45386208,0.012706302,0.053058558,18.4926969,6566,65,main0,5,5.88,506.68,SK0506_5_main0_5_mono.wav
1788,109.5882588,321.939028,62.34539288,74.82994153,0.012928411,0.054552283,20.1567386,6566,65,main0,61,5.46,470.33,SK0506_5_main0_61_mono.wav
1789,88.68050592,475.2214485,63.47047991,71.51030642,0.019771253,0.054126621,14.900568,6566,65,main0,63,4.79,412.45,SK0506_5_main0_63_mono.wav
1790,94.41862396,305.2509042,63.73072943,79.22342059,0.014747392,0.060448215,18.3505077,6566,65,main0,65,7.34,632.6,SK0506_5_main0_65_mono.wav
1791,101.6555399,283.3259866,64.36961603,72.54897015,0.013980325,0.063942317,16.8105735,6566,65,main0,67,4.43,381.96,SK0506_5_main0_67_mono.wav
1792,119.2683879,293.3672788,64.85640273,80.6972391,0.010857297,0.052666288,21.6930921,6566,65,main0,69,6.6,568.78,SK0506_5_main0_69_mono.wav
1793,83.3981859,307.4697686,64.01377469,78.62023309,0.016120319,0.049821988,18.1575597,6566,65,main0,71,5.23,450.6,SK0506_5_main0_71_mono.wav
1794,98.29698578,288.3294315,66.74736318,84.46967552,0.01133654,0.054693215,21.2619367,6566,65,main0,73,4.99,429.5,SK0506_5_main0_73_mono.wav
1795,136.7522386,465.2883734,63.08920287,70.00496423,0.012477368,0.052973791,18.4713062,6566,65,main0,75,4.18,359.82,SK0506_5_main0_75_mono.wav
1796,95.60762871,312.6563878,64.17476383,75.99361199,0.011553743,0.045053506,18.3317997,6566,65,main0,77,6.45,555.43,SK0506_5_main0_77_mono.wav
1797,100.9542908,340.8278214,64.54367986,78.69878083,0.013294071,0.061117931,17.5671709,6566,65,main0,79,6.89,593.5,SK0506_5_main0_79_mono.wav
1798,86.62703483,318.6205457,69.8486656,86.87568134,0.014679051,0.052804959,17.7351537,6566,65,main0,7,5.99,515.72,SK0506_5_main0_7_mono.wav
1799,104.6921654,294.8815669,69.31118092,77.27916429,0.013200764,0.051941462,21.2240308,6566,65,main0,9,4.82,414.94,SK0506_5_main0_9_mono.wav
1800,107.0133278,345.8052966,70.46657802,81.30116876,0.016822972,0.072170897,15.8645429,6566,66,main0,10,5.17,445.09,SK0506_6_main0_10_mono.wav
1801,82.53566682,363.0429607,70.53372611,86.79935314,0.016543107,0.084483678,15.8858653,6566,66,main0,12,6.13,527.95,SK0506_6_main0_12_mono.wav
1802,83.51050953,512.6426182,68.20022673,79.10914486,0.01657862,0.065511043,15.1091193,6566,66,main0,14,5.49,472.48,SK0506_6_main0_14_mono.wav
1803,89.90032885,265.1298501,70.39380644,86.81557366,0.017604553,0.062316489,17.0504993,6566,66,main0,16,4.9,422.44,SK0506_6_main0_16_mono.wav
1804,99.5855356,571.3645708,68.85753883,77.54840563,0.020239125,0.063227701,14.6967986,6566,66,main0,18,6.4,551.64,SK0506_6_main0_18_mono.wav
1805,92.56458461,320.6134667,70.90187762,82.13166196,0.016199587,0.073909646,16.0365888,6566,66,main0,20,4.7,404.87,SK0506_6_main0_20_mono.wav
1806,92.69579253,514.3052274,70.68099836,79.7299066,0.020961442,0.055812876,14.9411627,6566,66,main0,22,4.19,360.85,SK0506_6_main0_22_mono.wav
1807,97.31971793,390.0938852,69.58092914,80.36460313,0.013192786,0.058574095,17.3785027,6566,66,main0,24,6.18,532.09,SK0506_6_main0_24_mono.wav
1808,117.2536892,592.459106,72.97400792,87.38964527,0.013881745,0.060374103,18.5692532,6566,66,main0,26,7.68,661.89,SK0506_6_main0_26_mono.wav
1809,85.9117014,316.3236362,73.10289553,90.07505949,0.019497472,0.067655052,15.4053676,6566,66,main0,28,5.63,484.71,SK0506_6_main0_28_mono.wav
1810,86.57943418,461.5172811,68.93584464,80.56209379,0.016548106,0.051894497,14.9566588,6566,66,main0,2,5.16,444.32,SK0506_6_main0_2_mono.wav
1811,99.43416933,322.6915102,71.22830423,83.56389953,0.015749314,0.06747389,15.8237555,6566,66,main0,30,5.84,502.97,SK0506_6_main0_30_mono.wav
1812,112.4412465,300.493268,69.82449704,81.74286662,0.012347236,0.050505597,19.3428534,6566,66,main0,32,4.25,365.94,SK0506_6_main0_32_mono.wav
1813,85.45833789,313.6178722,71.64258381,89.98711532,0.015636993,0.061668723,17.8131887,6566,66,main0,34,4.84,416.67,SK0506_6_main0_34_mono.wav
1814,80.80793404,598.596187,67.69491324,83.46067224,0.014030293,0.055287904,17.4516251,6566,66,main0,36,8,689.28,SK0506_6_main0_36_mono.wav
1815,98.56284957,326.7170952,65.84993442,74.61768448,0.016130005,0.064188036,17.274525,6566,66,main0,38,6.96,599.79,SK0506_6_main0_38_mono.wav
1816,101.67617,340.2969634,69.36451379,84.9028056,0.01510636,0.057248782,18.8546679,6566,66,main0,40,5.02,432.43,SK0506_6_main0_40_mono.wav
1817,84.18592971,300.4034676,66.23649662,80.17814606,0.019264204,0.064197423,15.7749431,6566,66,main0,42,4.28,368.52,SK0506_6_main0_42_mono.wav
1818,84.46360547,328.6457381,65.98244826,78.1746111,0.019643164,0.077479441,14.7303954,6566,66,main0,44,8.2,706.07,SK0506_6_main0_44_mono.wav
1819,108.4622857,291.8824268,66.53393239,76.08412765,0.015828644,0.072041257,17.0159674,6566,66,main0,46,5.19,446.81,SK0506_6_main0_46_mono.wav
1820,84.14111397,365.2133157,68.39780959,84.42624405,0.018018629,0.069847016,15.002592,6566,66,main0,48,5.21,448.88,SK0506_6_main0_48_mono.wav
1821,109.8576802,291.8083364,67.96208255,76.82776385,0.017488215,0.074286824,16.5825841,6566,66,main0,4,4.98,428.73,SK0506_6_main0_4_mono.wav
1822,85.37366951,314.5735978,67.79207097,81.71258204,0.016158891,0.074281918,18.3914999,6566,66,main0,50,4.29,369.29,SK0506_6_main0_50_mono.wav
1823,107.7444317,406.8201868,64.33394767,74.05554437,0.017687122,0.060925329,16.6239378,6566,66,main0,52,6.1,525.71,SK0506_6_main0_52_mono.wav
1824,100.4976743,269.9770195,66.16389298,81.05312761,0.01599577,0.060531538,18.4109015,6566,66,main0,54,5.28,454.56,SK0506_6_main0_54_mono.wav
1825,88.51616086,288.427901,66.31079645,78.60024223,0.014585127,0.055044635,16.4523547,6566,66,main0,56,7.29,627.87,SK0506_6_main0_56_mono.wav
1826,97.10349177,304.7737332,67.20706204,81.06419858,0.015799405,0.07739821,18.2380919,6566,66,main0,58,5.18,446.04,SK0506_6_main0_58_mono.wav
1827,94.09691027,333.3290067,66.6863446,81.74046575,0.015835812,0.073555175,17.70615,6566,66,main0,60,6.53,562.58,SK0506_6_main0_60_mono.wav
1828,83.74619808,322.7999138,65.31283674,80.25290808,0.015306308,0.063749561,17.004171,6566,66,main0,62,5.54,476.96,SK0506_6_main0_62_mono.wav
1829,84.69616821,313.8283581,65.61554731,73.61832282,0.020033816,0.07076298,14.8287096,6566,66,main0,64,3.93,338.46,SK0506_6_main0_64_mono.wav
1830,82.67621662,329.2124893,66.22628711,82.30513982,0.01178085,0.056849252,17.9613659,6566,66,main0,66,4.87,419.6,SK0506_6_main0_66_mono.wav
1831,85.4902569,262.8794917,64.27108788,80.98624882,0.013622629,0.060786039,17.7459847,6566,66,main0,68,7.24,623.21,SK0506_6_main0_68_mono.wav
1832,95.09936967,353.5634936,69.20597164,78.24767995,0.023727086,0.069896771,12.8477209,6566,66,main0,6,8.4,723.82,SK0506_6_main0_6_mono.wav
1833,90.06971755,449.3859382,65.22451853,76.83808521,0.014952951,0.050604036,13.0974081,6566,66,main0,70,4.72,406.33,SK0506_6_main0_70_mono.wav
1834,96.12540404,320.1754371,67.25808923,82.48757531,0.01331433,0.068450188,15.9583846,6566,66,main0,72,6.63,570.93,SK0506_6_main0_72_mono.wav
1835,94.06446207,505.9480227,64.43364152,73.17128833,0.015489311,0.054899726,16.5064967,6566,66,main0,74,6.23,536.31,SK0506_6_main0_74_mono.wav
1836,100.347748,278.1248807,65.9667183,79.19712603,0.013490493,0.065855167,17.6189919,6566,66,main0,76,4.45,383.08,SK0506_6_main0_76_mono.wav
1837,82.25520125,334.6590746,63.6473421,76.10439939,0.013420127,0.061705347,18.0767222,6566,66,main0,78,7.32,630.71,SK0506_6_main0_78_mono.wav
1838,83.42114245,311.4097271,67.73086835,83.22694959,0.013639765,0.063944831,17.2723726,6566,66,main0,80,5.99,515.61,SK0506_6_main0_80_mono.wav
1839,74.14700131,363.3459161,68.67425802,81.82545988,0.020401093,0.07057789,12.8475953,6566,66,main0,8,6.31,543.2,SK0506_6_main0_8_mono.wav
1840,119.3130681,296.9818091,69.13298711,77.68656326,0.021077459,0.070926875,18.3965081,6768,67,main0,11,5.31,457.06,SK0708_7_main0_11_mono.wav
1841,98.14133517,299.3401602,67.75901549,79.68605946,0.018353663,0.083993621,18.2290955,6768,67,main0,13,4.65,400.82,SK0708_7_main0_13_mono.wav
1842,109.7383739,319.4834944,68.47934561,78.07978527,0.019216211,0.088791738,16.006495,6768,67,main0,15,6.14,528.55,SK0708_7_main0_15_mono.wav
1843,100.5249075,575.8877048,68.70421602,79.81155292,0.023749358,0.084808878,16.6878044,6768,67,main0,17,8.05,693.41,SK0708_7_main0_17_mono.wav
1844,106.6986724,550.6498417,67.57564033,77.77521602,0.023224641,0.081876172,18.4113437,6768,67,main0,19,5.55,478.25,SK0708_7_main0_19_mono.wav
1845,82.91599625,433.6493533,66.01169665,76.93293529,0.024895208,0.085472698,15.4832098,6768,67,main0,1,7.26,625.28,SK0708_7_main0_1_mono.wav
1846,97.75098585,312.9754464,68.75414742,80.48183412,0.020852745,0.079768593,19.2019482,6768,67,main0,21,4.49,386.69,SK0708_7_main0_21_mono.wav
1847,101.0996816,568.6043841,66.79792276,77.13248762,0.021565902,0.083084624,17.0561758,6768,67,main0,23,7.7,663.27,SK0708_7_main0_23_mono.wav
1848,106.4794791,298.5435753,68.90362706,77.88837306,0.018202624,0.075477253,17.806914,6768,67,main0,25,5.77,496.94,SK0708_7_main0_25_mono.wav
1849,103.4898274,520.7254184,68.88076987,79.28800417,0.01912994,0.069956225,18.4542313,6768,67,main0,27,8.23,709.26,SK0708_7_main0_27_mono.wav
1850,105.1059717,283.0423584,68.49310871,76.35567919,0.014531884,0.063350223,19.2736517,6768,67,main0,29,4.35,374.63,SK0708_7_main0_29_mono.wav
1851,90.30117535,529.766504,69.07579345,82.67781416,0.021134362,0.070289432,18.5863011,6768,67,main0,31,7.84,675.24,SK0708_7_main0_31_mono.wav
1852,113.5508184,502.175962,68.48745775,78.41856743,0.018657485,0.078181354,16.8816542,6768,67,main0,33,6.92,595.74,SK0708_7_main0_33_mono.wav
1853,112.3029592,544.6197594,68.04582111,76.84884174,0.02152206,0.07541175,17.7648071,6768,67,main0,35,4.53,390.22,SK0708_7_main0_35_mono.wav
1854,127.6907924,585.5633248,68.15074253,76.46155422,0.023279652,0.089121012,16.8531988,6768,67,main0,37,6.81,586.52,SK0708_7_main0_37_mono.wav
1855,98.22880307,564.6540603,68.28768887,79.83545451,0.020706864,0.079191291,16.1502085,6768,67,main0,39,6.43,553.96,SK0708_7_main0_39_mono.wav
1856,103.832083,462.5435564,68.61092207,78.91493822,0.024097133,0.075471994,17.8785102,6768,67,main0,3,3.84,330.45,SK0708_7_main0_3_mono.wav
1857,92.655526,499.6364358,69.1453168,78.94445837,0.022145079,0.07979172,16.9408755,6768,67,main0,41,4.44,382.21,SK0708_7_main0_41_mono.wav
1858,78.26000715,430.7063892,67.60333543,77.77968363,0.019920538,0.077888195,17.2436204,6768,67,main0,43,10.56,909.18,SK0708_7_main0_43_mono.wav
1859,85.13425385,551.1827512,68.80681791,81.95445823,0.020240968,0.079518058,17.7451439,6768,67,main0,45,6.99,602.2,SK0708_7_main0_45_mono.wav
1860,98.87453215,402.1968079,67.65994655,77.72329731,0.022707808,0.080146056,16.1575126,6768,67,main0,47,5.11,440.44,SK0708_7_main0_47_mono.wav
1861,95.44532778,531.3903105,66.93112971,78.86534166,0.026109167,0.108444025,14.4007798,6768,67,main0,49,9.18,790.74,SK0708_7_main0_49_mono.wav
1862,114.2371937,525.2144467,67.98573641,77.04427984,0.022068594,0.08585797,17.1591546,6768,67,main0,51,6.83,587.99,SK0708_7_main0_51_mono.wav
1863,107.3908831,423.5191987,67.84975301,78.68408208,0.016886324,0.073022176,18.1882189,6768,67,main0,53,4.61,397.29,SK0708_7_main0_53_mono.wav
1864,102.9031802,528.5359683,68.52040494,79.07218556,0.02439929,0.09162645,16.089608,6768,67,main0,55,5.79,498.75,SK0708_7_main0_55_mono.wav
1865,102.1207845,360.9605812,68.01172996,77.03287223,0.028741413,0.088080279,16.2817467,6768,67,main0,57,5.72,492.55,SK0708_7_main0_57_mono.wav
1866,90.41535703,466.8586164,68.99770802,77.96034273,0.022913716,0.066933914,16.8080916,6768,67,main0,59,7.77,669.12,SK0708_7_main0_59_mono.wav
1867,133.1073298,584.2288514,69.32967715,77.12554373,0.019096344,0.0773666,18.9533252,6768,67,main0,5,5.81,500.13,SK0708_7_main0_5_mono.wav
1868,106.4800166,538.8168001,69.91677913,78.98092499,0.019737664,0.089915836,17.5984021,6768,67,main0,61,7.09,610.47,SK0708_7_main0_61_mono.wav
1869,83.07531701,584.5750423,66.65562336,77.652243,0.02747511,0.103353198,14.5292446,6768,67,main0,63,4.72,406.5,SK0708_7_main0_63_mono.wav
1870,113.0321456,487.4840112,69.1527186,77.64130317,0.017539881,0.079589892,16.7640007,6768,67,main0,65,6.79,584.88,SK0708_7_main0_65_mono.wav
1871,85.0251235,590.3384855,67.29399159,77.61755992,0.022812426,0.089584721,16.9354893,6768,67,main0,67,5.08,437.43,SK0708_7_main0_67_mono.wav
1872,120.0324967,285.0081086,70.15163197,80.19999795,0.016573661,0.077873093,20.3362221,6768,67,main0,69,6.53,562.14,SK0708_7_main0_69_mono.wav
1873,92.66547442,474.1997242,67.1110238,78.02383331,0.02547545,0.086513192,14.3179765,6768,67,main0,71,4.57,393.58,SK0708_7_main0_71_mono.wav
1874,106.5913013,310.7817367,68.91559922,77.21725818,0.019777913,0.071778872,17.9894036,6768,67,main0,73,5.51,474.46,SK0708_7_main0_73_mono.wav
1875,102.5229973,356.681661,69.29674571,77.87564578,0.017264779,0.06604807,18.3725199,6768,67,main0,75,5.83,501.94,SK0708_7_main0_75_mono.wav
1876,95.40465696,315.1145478,68.52062404,75.55802397,0.018018039,0.058120288,17.4955412,6768,67,main0,77,7.09,611.07,SK0708_7_main0_77_mono.wav
1877,96.28376857,595.8477268,67.96435135,78.14329693,0.020583243,0.085152025,15.6618395,6768,67,main0,79,7.15,615.98,SK0708_7_main0_79_mono.wav
1878,81.30030778,291.1020424,67.11990739,79.97139013,0.020231961,0.079796754,17.0557441,6768,67,main0,7,6.36,547.93,SK0708_7_main0_7_mono.wav
1879,107.9653328,481.0202915,68.37678778,77.97811291,0.019655846,0.073372144,20.5578639,6768,67,main0,9,3.89,335.1,SK0708_7_main0_9_mono.wav
1880,107.2993873,401.2453013,68.80618127,76.80917423,0.016957376,0.064197731,17.4674133,6768,68,main0,10,5.23,450.69,SK0708_8_main0_10_mono.wav
1881,86.79050358,587.9407705,68.17860203,78.12795995,0.018192723,0.075435461,15.6565797,6768,68,main0,12,6.07,523.3,SK0708_8_main0_12_mono.wav
1882,84.4571467,374.9680896,67.26366229,75.69736744,0.023834158,0.070130437,15.7585742,6768,68,main0,14,5.15,443.97,SK0708_8_main0_14_mono.wav
1883,98.83118414,567.4497439,68.49090578,79.0104681,0.02026715,0.064941515,15.1017563,6768,68,main0,16,5.07,436.39,SK0708_8_main0_16_mono.wav
1884,96.93004411,458.3282971,68.16253126,78.02185722,0.022525638,0.068288335,15.8362622,6768,68,main0,18,6.06,522.18,SK0708_8_main0_18_mono.wav
1885,78.31634231,573.6231696,67.76538978,77.55852315,0.023261259,0.066250396,14.6842517,6768,68,main0,20,5.08,437.6,SK0708_8_main0_20_mono.wav
1886,98.82100899,488.0370038,69.31539289,79.09540743,0.02028639,0.064603553,16.9555961,6768,68,main0,22,3.96,341.3,SK0708_8_main0_22_mono.wav
1887,115.501713,349.1648991,69.25537262,77.69191574,0.017812071,0.057501444,17.200477,6768,68,main0,24,5.81,500.56,SK0708_8_main0_24_mono.wav
1888,107.4587993,588.1305681,69.91082148,78.92737129,0.016722592,0.054670242,16.4997803,6768,68,main0,26,7,603.23,SK0708_8_main0_26_mono.wav
1889,83.86527651,306.7161746,68.36816088,78.25361836,0.026714461,0.073097142,13.6939027,6768,68,main0,28,5.63,485.14,SK0708_8_main0_28_mono.wav
1890,97.33015152,410.9456981,67.29437826,75.23346098,0.015170724,0.063285171,16.8840677,6768,68,main0,2,4.86,418.99,SK0708_8_main0_2_mono.wav
1891,92.07053203,336.4872733,67.28800888,76.22428711,0.025153627,0.078080829,13.5532001,6768,68,main0,30,6.18,532.77,SK0708_8_main0_30_mono.wav
1892,104.3791733,441.6534029,68.39624612,77.3547286,0.016723812,0.058647945,17.8515352,6768,68,main0,32,4.22,363.87,SK0708_8_main0_32_mono.wav
1893,89.64659854,582.6663875,68.00595434,77.81831763,0.019977905,0.071283014,15.6780106,6768,68,main0,34,5.29,455.6,SK0708_8_main0_34_mono.wav
1894,104.4606455,334.2030231,69.08670558,77.49120332,0.015608857,0.055457179,17.9246134,6768,68,main0,36,8.07,695.48,SK0708_8_main0_36_mono.wav
1895,101.8951382,470.2202263,68.2804192,76.15381648,0.02063342,0.072791298,14.9243557,6768,68,main0,38,6.74,580.15,SK0708_8_main0_38_mono.wav
1896,116.201159,432.6954347,69.34374092,78.57093193,0.023502218,0.06555995,17.4289749,6768,68,main0,40,4.39,378.17,SK0708_8_main0_40_mono.wav
1897,72.50448933,558.2112749,66.03284047,75.23961561,0.021713474,0.070504364,15.6048008,6768,68,main0,42,5.84,503.49,SK0708_8_main0_42_mono.wav
1898,88.89421405,455.1570414,69.73607164,80.34855911,0.020089202,0.06814698,15.1691177,6768,68,main0,44,8.73,751.81,SK0708_8_main0_44_mono.wav
1899,97.71104617,310.68803,69.46510787,78.84472748,0.021467333,0.079526522,15.9710722,6768,68,main0,46,5.8,499.53,SK0708_8_main0_46_mono.wav
1900,90.65578405,575.6955418,69.85015611,77.48055821,0.02043579,0.060482121,15.5245661,6768,68,main0,48,5.64,486.18,SK0708_8_main0_48_mono.wav
1901,92.04775073,360.5323226,67.17982329,78.704984,0.02124443,0.076235797,15.9641203,6768,68,main0,4,5.54,477.13,SK0708_8_main0_4_mono.wav
1902,100.0584077,596.9534014,68.58263442,76.09717827,0.019451593,0.060441487,17.0414226,6768,68,main0,50,4.28,368.86,SK0708_8_main0_50_mono.wav
1903,103.1333707,580.656139,69.09356166,78.66410359,0.019024353,0.065801371,16.8083356,6768,68,main0,52,6.14,529.16,SK0708_8_main0_52_mono.wav
1904,87.81723731,555.4584892,67.73108094,76.22210463,0.022294878,0.061901661,15.7735347,6768,68,main0,54,5.72,492.29,SK0708_8_main0_54_mono.wav
1905,103.91112,409.8723165,70.11411648,79.15735186,0.020093886,0.065008472,15.1344721,6768,68,main0,56,5.92,509.69,SK0708_8_main0_56_mono.wav
1906,111.6791466,554.7189582,70.15718874,79.40616244,0.020001504,0.057004169,16.834386,6768,68,main0,58,4.25,366.19,SK0708_8_main0_58_mono.wav
1907,105.7184213,533.6047855,69.55628586,77.85847739,0.01671722,0.074847042,16.8537235,6768,68,main0,60,5.58,480.32,SK0708_8_main0_60_mono.wav
1908,91.54603741,510.0600173,69.0021517,77.02728941,0.022688684,0.064066346,14.9342261,6768,68,main0,62,5.98,515.2,SK0708_8_main0_62_mono.wav
1909,64.16043742,354.4910039,67.31184056,78.22465487,0.023845769,0.099334985,13.7298605,6768,68,main0,64,4.9,421.83,SK0708_8_main0_64_mono.wav
1910,92.14120547,409.9575387,68.80104495,77.04014768,0.017240755,0.063302747,16.8013039,6768,68,main0,66,4.22,363.7,SK0708_8_main0_66_mono.wav
1911,100.0392204,528.4220718,67.64553893,75.27436222,0.019652714,0.065867259,16.5062501,6768,68,main0,68,6.64,571.54,SK0708_8_main0_68_mono.wav
1912,88.20119258,348.095972,67.46717182,77.86614171,0.018159937,0.074659055,16.8575583,6768,68,main0,6,8.37,720.63,SK0708_8_main0_6_mono.wav
1913,76.06179027,378.9331718,66.98865472,77.54687391,0.028746485,0.062653696,13.9426642,6768,68,main0,70,4.13,355.43,SK0708_8_main0_70_mono.wav
1914,103.0420149,520.2340769,70.61250809,81.24155238,0.018894323,0.065163883,17.5077741,6768,68,main0,72,6.55,564.56,SK0708_8_main0_72_mono.wav
1915,82.51649386,381.7655645,68.48574874,77.86447989,0.018806958,0.063172775,15.3596325,6768,68,main0,74,5.83,501.85,SK0708_8_main0_74_mono.wav
1916,121.6243362,430.4047823,69.91819319,77.99339979,0.014483584,0.061819453,18.1090374,6768,68,main0,76,3.81,328.29,SK0708_8_main0_76_mono.wav
1917,87.42125264,336.7809335,68.14556015,76.49892402,0.020076557,0.07532929,16.1127184,6768,68,main0,78,5.84,502.89,SK0708_8_main0_78_mono.wav
